iso3,name,year,disease_short,disease_description,cases
PYF,French Polynesia,2009,yfever,Yellow fever,0
PYF,French Polynesia,2008,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2008,diphtheria,Diphtheria,0
PYF,French Polynesia,2008,japenc,Japanese encephalitis,0
PYF,French Polynesia,2008,measles,Measles,0
PYF,French Polynesia,2008,mumps,Mumps,0
PYF,French Polynesia,2008,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2008,pertussis,Pertussis,0
PYF,French Polynesia,2008,rubella,Rubella,0
PYF,French Polynesia,2008,ttetanus,Total tetanus,0
PYF,French Polynesia,2008,yfever,Yellow fever,0
PYF,French Polynesia,2007,crs,Congenital rubella syndrome,
PYF,French Polynesia,2007,diphtheria,Diphtheria,0
PYF,French Polynesia,2007,japenc,Japanese encephalitis,0
PYF,French Polynesia,2007,measles,Measles,0
PYF,French Polynesia,2007,mumps,Mumps,9
PYF,French Polynesia,2007,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2007,pertussis,Pertussis,6
PYF,French Polynesia,2007,rubella,Rubella,
PYF,French Polynesia,2007,ttetanus,Total tetanus,0
PYF,French Polynesia,2007,yfever,Yellow fever,0
PYF,French Polynesia,2004,crs,Congenital rubella syndrome,
PYF,French Polynesia,2004,diphtheria,Diphtheria,
PYF,French Polynesia,2004,measles,Measles,
PYF,French Polynesia,2004,mumps,Mumps,
PYF,French Polynesia,2004,ntetanus,Neonatal tetanus,
PYF,French Polynesia,2004,pertussis,Pertussis,
PYF,French Polynesia,2004,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,2004,rubella,Rubella,
PYF,French Polynesia,2004,ttetanus,Total tetanus,
PYF,French Polynesia,2004,yfever,Yellow fever,
PYF,French Polynesia,2003,crs,Congenital rubella syndrome,
PYF,French Polynesia,2003,diphtheria,Diphtheria,
PYF,French Polynesia,2003,measles,Measles,
PYF,French Polynesia,2003,mumps,Mumps,
PYF,French Polynesia,2003,ntetanus,Neonatal tetanus,
PYF,French Polynesia,2003,pertussis,Pertussis,
PYF,French Polynesia,2003,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,2003,rubella,Rubella,
PYF,French Polynesia,2003,ttetanus,Total tetanus,
PYF,French Polynesia,2003,yfever,Yellow fever,
PYF,French Polynesia,2001,crs,Congenital rubella syndrome,
PYF,French Polynesia,2001,diphtheria,Diphtheria,0
PYF,French Polynesia,2001,measles,Measles,3
PYF,French Polynesia,2001,mumps,Mumps,26
PYF,French Polynesia,2001,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2001,pertussis,Pertussis,1
PYF,French Polynesia,2001,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,2001,rubella,Rubella,7
PYF,French Polynesia,2001,ttetanus,Total tetanus,0
PYF,French Polynesia,2001,yfever,Yellow fever,0
PYF,French Polynesia,2000,crs,Congenital rubella syndrome,0
PYF,French Polynesia,2000,diphtheria,Diphtheria,0
PYF,French Polynesia,2000,measles,Measles,
PYF,French Polynesia,2000,mumps,Mumps,
PYF,French Polynesia,2000,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,2000,pertussis,Pertussis,
PYF,French Polynesia,2000,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,2000,rubella,Rubella,
PYF,French Polynesia,2000,ttetanus,Total tetanus,
PYF,French Polynesia,2000,yfever,Yellow fever,0
PYF,French Polynesia,1999,crs,Congenital rubella syndrome,
PYF,French Polynesia,1999,diphtheria,Diphtheria,0
PYF,French Polynesia,1999,measles,Measles,13
PYF,French Polynesia,1999,mumps,Mumps,91
PYF,French Polynesia,1999,ntetanus,Neonatal tetanus,1
PYF,French Polynesia,1999,pertussis,Pertussis,2
PYF,French Polynesia,1999,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1999,rubella,Rubella,2
PYF,French Polynesia,1999,ttetanus,Total tetanus,1
PYF,French Polynesia,1999,yfever,Yellow fever,
PYF,French Polynesia,1998,diphtheria,Diphtheria,0
PYF,French Polynesia,1998,measles,Measles,0
PYF,French Polynesia,1998,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1998,pertussis,Pertussis,2
PYF,French Polynesia,1998,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1998,ttetanus,Total tetanus,0
PYF,French Polynesia,1998,yfever,Yellow fever,0
PYF,French Polynesia,1997,diphtheria,Diphtheria,0
PYF,French Polynesia,1997,measles,Measles,518
PYF,French Polynesia,1997,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1997,pertussis,Pertussis,69
PYF,French Polynesia,1997,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1997,ttetanus,Total tetanus,0
PYF,French Polynesia,1997,yfever,Yellow fever,
PYF,French Polynesia,1996,diphtheria,Diphtheria,0
PYF,French Polynesia,1996,measles,Measles,387
PYF,French Polynesia,1996,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1996,pertussis,Pertussis,0
PYF,French Polynesia,1996,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1996,ttetanus,Total tetanus,0
PYF,French Polynesia,1996,yfever,Yellow fever,
PYF,French Polynesia,1995,diphtheria,Diphtheria,0
PYF,French Polynesia,1995,measles,Measles,7
PYF,French Polynesia,1995,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1995,pertussis,Pertussis,2
PYF,French Polynesia,1995,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1995,ttetanus,Total tetanus,0
PYF,French Polynesia,1995,yfever,Yellow fever,
PYF,French Polynesia,1994,diphtheria,Diphtheria,1
PYF,French Polynesia,1994,measles,Measles,95
PYF,French Polynesia,1994,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1994,pertussis,Pertussis,1
PYF,French Polynesia,1994,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1994,ttetanus,Total tetanus,2
PYF,French Polynesia,1994,yfever,Yellow fever,
PYF,French Polynesia,1993,diphtheria,Diphtheria,1
PYF,French Polynesia,1993,measles,Measles,21
PYF,French Polynesia,1993,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1993,pertussis,Pertussis,11
PYF,French Polynesia,1993,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1993,ttetanus,Total tetanus,0
PYF,French Polynesia,1993,yfever,Yellow fever,
PYF,French Polynesia,1992,diphtheria,Diphtheria,
PYF,French Polynesia,1992,measles,Measles,22
PYF,French Polynesia,1992,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1992,pertussis,Pertussis,31
PYF,French Polynesia,1992,poliomyelitis,Poliomyelitis,
PYF,French Polynesia,1992,ttetanus,Total tetanus,
PYF,French Polynesia,1992,yfever,Yellow fever,
PYF,French Polynesia,1991,diphtheria,Diphtheria,0
PYF,French Polynesia,1991,measles,Measles,31
PYF,French Polynesia,1991,ntetanus,Neonatal tetanus,0
PYF,French Polynesia,1991,pertussis,Pertussis,21
PYF,French Polynesia,1991,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1991,ttetanus,Total tetanus,0
PYF,French Polynesia,1991,yfever,Yellow fever,
PYF,French Polynesia,1990,diphtheria,Diphtheria,1
PYF,French Polynesia,1990,measles,Measles,30
PYF,French Polynesia,1990,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1990,pertussis,Pertussis,13
PYF,French Polynesia,1990,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1990,ttetanus,Total tetanus,2
PYF,French Polynesia,1990,yfever,Yellow fever,
PYF,French Polynesia,1989,diphtheria,Diphtheria,0
PYF,French Polynesia,1989,measles,Measles,82
PYF,French Polynesia,1989,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1989,pertussis,Pertussis,12
PYF,French Polynesia,1989,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1989,ttetanus,Total tetanus,1
PYF,French Polynesia,1989,yfever,Yellow fever,
PYF,French Polynesia,1988,diphtheria,Diphtheria,0
PYF,French Polynesia,1988,measles,Measles,18
PYF,French Polynesia,1988,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1988,pertussis,Pertussis,18
PYF,French Polynesia,1988,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1988,ttetanus,Total tetanus,4
PYF,French Polynesia,1988,yfever,Yellow fever,
PYF,French Polynesia,1987,diphtheria,Diphtheria,0
PYF,French Polynesia,1987,measles,Measles,40
PYF,French Polynesia,1987,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1987,pertussis,Pertussis,3
PYF,French Polynesia,1987,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1987,ttetanus,Total tetanus,2
PYF,French Polynesia,1987,yfever,Yellow fever,
PYF,French Polynesia,1986,diphtheria,Diphtheria,0
PYF,French Polynesia,1986,measles,Measles,43
PYF,French Polynesia,1986,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1986,pertussis,Pertussis,7
PYF,French Polynesia,1986,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1986,ttetanus,Total tetanus,2
PYF,French Polynesia,1986,yfever,Yellow fever,
PYF,French Polynesia,1985,diphtheria,Diphtheria,0
PYF,French Polynesia,1985,measles,Measles,1927
PYF,French Polynesia,1985,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1985,pertussis,Pertussis,6
PYF,French Polynesia,1985,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1985,ttetanus,Total tetanus,4
PYF,French Polynesia,1985,yfever,Yellow fever,
PYF,French Polynesia,1984,diphtheria,Diphtheria,0
PYF,French Polynesia,1984,measles,Measles,113
PYF,French Polynesia,1984,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1984,pertussis,Pertussis,0
PYF,French Polynesia,1984,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1984,ttetanus,Total tetanus,0
PYF,French Polynesia,1984,yfever,Yellow fever,
PYF,French Polynesia,1983,diphtheria,Diphtheria,0
PYF,French Polynesia,1983,measles,Measles,1015
PYF,French Polynesia,1983,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1983,pertussis,Pertussis,8
PYF,French Polynesia,1983,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1983,ttetanus,Total tetanus,0
PYF,French Polynesia,1983,yfever,Yellow fever,
PYF,French Polynesia,1982,diphtheria,Diphtheria,0
PYF,French Polynesia,1982,measles,Measles,1187
PYF,French Polynesia,1982,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1982,pertussis,Pertussis,8
PYF,French Polynesia,1982,poliomyelitis,Poliomyelitis,1
PYF,French Polynesia,1982,ttetanus,Total tetanus,1
PYF,French Polynesia,1982,yfever,Yellow fever,
PYF,French Polynesia,1981,diphtheria,Diphtheria,0
PYF,French Polynesia,1981,measles,Measles,1281
PYF,French Polynesia,1981,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1981,pertussis,Pertussis,6
PYF,French Polynesia,1981,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1981,ttetanus,Total tetanus,6
PYF,French Polynesia,1981,yfever,Yellow fever,
PYF,French Polynesia,1980,diphtheria,Diphtheria,0
PYF,French Polynesia,1980,measles,Measles,379
PYF,French Polynesia,1980,ntetanus,Neonatal tetanus,
PYF,French Polynesia,1980,pertussis,Pertussis,7
PYF,French Polynesia,1980,poliomyelitis,Poliomyelitis,0
PYF,French Polynesia,1980,ttetanus,Total tetanus,8
PYF,French Polynesia,1980,yfever,Yellow fever,
QAT,Qatar,2023,crs,Congenital rubella syndrome,0
QAT,Qatar,2023,diphtheria,Diphtheria,0
QAT,Qatar,2023,invasive_mening,Invasive meningococcal disease,3
QAT,Qatar,2023,japenc,Japanese encephalitis,0
QAT,Qatar,2023,measles,Measles,127
QAT,Qatar,2023,mumps,Mumps,7
QAT,Qatar,2023,ntetanus,Neonatal tetanus,0
QAT,Qatar,2023,pertussis,Pertussis,38
QAT,Qatar,2023,poliomyelitis,Poliomyelitis,
QAT,Qatar,2023,rubella,Rubella,16
QAT,Qatar,2023,ttetanus,Total tetanus,0
QAT,Qatar,2023,typhoid,Typhoid,131
QAT,Qatar,2023,yfever,Yellow fever,0
QAT,Qatar,2022,crs,Congenital rubella syndrome,0
QAT,Qatar,2022,diphtheria,Diphtheria,0
QAT,Qatar,2022,invasive_mening,Invasive meningococcal disease,1
QAT,Qatar,2022,japenc,Japanese encephalitis,0
QAT,Qatar,2022,measles,Measles,1
QAT,Qatar,2022,mumps,Mumps,5
QAT,Qatar,2022,ntetanus,Neonatal tetanus,0
QAT,Qatar,2022,pertussis,Pertussis,1
QAT,Qatar,2022,poliomyelitis,Poliomyelitis,
QAT,Qatar,2022,rubella,Rubella,0
QAT,Qatar,2022,ttetanus,Total tetanus,0
QAT,Qatar,2022,typhoid,Typhoid,141
QAT,Qatar,2022,yfever,Yellow fever,0
QAT,Qatar,2021,crs,Congenital rubella syndrome,0
QAT,Qatar,2021,diphtheria,Diphtheria,0
QAT,Qatar,2021,invasive_mening,Invasive meningococcal disease,0
QAT,Qatar,2021,japenc,Japanese encephalitis,0
QAT,Qatar,2021,measles,Measles,1
QAT,Qatar,2021,mumps,Mumps,3
QAT,Qatar,2021,ntetanus,Neonatal tetanus,0
QAT,Qatar,2021,pertussis,Pertussis,0
QAT,Qatar,2021,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2021,rubella,Rubella,0
QAT,Qatar,2021,ttetanus,Total tetanus,0
QAT,Qatar,2021,typhoid,Typhoid,1
QAT,Qatar,2021,yfever,Yellow fever,0
QAT,Qatar,2020,crs,Congenital rubella syndrome,0
QAT,Qatar,2020,diphtheria,Diphtheria,0
QAT,Qatar,2020,invasive_mening,Invasive meningococcal disease,0
QAT,Qatar,2020,japenc,Japanese encephalitis,0
QAT,Qatar,2020,measles,Measles,3
QAT,Qatar,2020,mumps,Mumps,14
QAT,Qatar,2020,ntetanus,Neonatal tetanus,0
QAT,Qatar,2020,pertussis,Pertussis,0
QAT,Qatar,2020,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2020,rubella,Rubella,0
QAT,Qatar,2020,ttetanus,Total tetanus,0
QAT,Qatar,2020,typhoid,Typhoid,6
QAT,Qatar,2020,yfever,Yellow fever,0
QAT,Qatar,2019,measles,Measles,5
QAT,Qatar,2019,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2019,rubella,Rubella,1
QAT,Qatar,2018,crs,Congenital rubella syndrome,0
QAT,Qatar,2018,diphtheria,Diphtheria,0
QAT,Qatar,2018,japenc,Japanese encephalitis,0
QAT,Qatar,2018,measles,Measles,2
QAT,Qatar,2018,mumps,Mumps,224
QAT,Qatar,2018,ntetanus,Neonatal tetanus,0
QAT,Qatar,2018,pertussis,Pertussis,0
QAT,Qatar,2018,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2018,rubella,Rubella,0
QAT,Qatar,2018,ttetanus,Total tetanus,0
QAT,Qatar,2018,typhoid,Typhoid,0
QAT,Qatar,2018,yfever,Yellow fever,0
QAT,Qatar,2017,crs,Congenital rubella syndrome,0
QAT,Qatar,2017,diphtheria,Diphtheria,2
QAT,Qatar,2017,japenc,Japanese encephalitis,0
QAT,Qatar,2017,measles,Measles,9
QAT,Qatar,2017,mumps,Mumps,21
QAT,Qatar,2017,ntetanus,Neonatal tetanus,0
QAT,Qatar,2017,pertussis,Pertussis,0
QAT,Qatar,2017,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2017,rubella,Rubella,2
QAT,Qatar,2017,ttetanus,Total tetanus,0
QAT,Qatar,2017,yfever,Yellow fever,0
QAT,Qatar,2016,crs,Congenital rubella syndrome,0
QAT,Qatar,2016,diphtheria,Diphtheria,0
QAT,Qatar,2016,japenc,Japanese encephalitis,0
QAT,Qatar,2016,measles,Measles,30
QAT,Qatar,2016,mumps,Mumps,20
QAT,Qatar,2016,ntetanus,Neonatal tetanus,0
QAT,Qatar,2016,pertussis,Pertussis,0
QAT,Qatar,2016,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2016,rubella,Rubella,20
QAT,Qatar,2016,ttetanus,Total tetanus,0
QAT,Qatar,2016,yfever,Yellow fever,0
QAT,Qatar,2015,crs,Congenital rubella syndrome,0
QAT,Qatar,2015,diphtheria,Diphtheria,0
QAT,Qatar,2015,japenc,Japanese encephalitis,0
QAT,Qatar,2015,measles,Measles,18
QAT,Qatar,2015,mumps,Mumps,21
QAT,Qatar,2015,ntetanus,Neonatal tetanus,0
QAT,Qatar,2015,pertussis,Pertussis,0
QAT,Qatar,2015,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2015,rubella,Rubella,7
QAT,Qatar,2015,ttetanus,Total tetanus,0
QAT,Qatar,2015,yfever,Yellow fever,0
QAT,Qatar,2014,crs,Congenital rubella syndrome,0
QAT,Qatar,2014,diphtheria,Diphtheria,0
QAT,Qatar,2014,japenc,Japanese encephalitis,0
QAT,Qatar,2014,measles,Measles,46
QAT,Qatar,2014,mumps,Mumps,13
QAT,Qatar,2014,ntetanus,Neonatal tetanus,0
QAT,Qatar,2014,pertussis,Pertussis,0
QAT,Qatar,2014,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2014,rubella,Rubella,20
QAT,Qatar,2014,ttetanus,Total tetanus,0
QAT,Qatar,2014,yfever,Yellow fever,0
QAT,Qatar,2013,crs,Congenital rubella syndrome,0
QAT,Qatar,2013,diphtheria,Diphtheria,0
QAT,Qatar,2013,japenc,Japanese encephalitis,0
QAT,Qatar,2013,measles,Measles,73
QAT,Qatar,2013,mumps,Mumps,289
QAT,Qatar,2013,ntetanus,Neonatal tetanus,0
QAT,Qatar,2013,pertussis,Pertussis,0
QAT,Qatar,2013,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2013,rubella,Rubella,58
QAT,Qatar,2013,ttetanus,Total tetanus,0
QAT,Qatar,2013,yfever,Yellow fever,0
QAT,Qatar,2012,crs,Congenital rubella syndrome,1
QAT,Qatar,2012,diphtheria,Diphtheria,0
QAT,Qatar,2012,japenc,Japanese encephalitis,0
QAT,Qatar,2012,measles,Measles,160
QAT,Qatar,2012,mumps,Mumps,382
QAT,Qatar,2012,ntetanus,Neonatal tetanus,0
QAT,Qatar,2012,pertussis,Pertussis,0
QAT,Qatar,2012,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2012,rubella,Rubella,20
QAT,Qatar,2012,ttetanus,Total tetanus,0
QAT,Qatar,2012,yfever,Yellow fever,0
QAT,Qatar,2011,crs,Congenital rubella syndrome,0
QAT,Qatar,2011,diphtheria,Diphtheria,0
QAT,Qatar,2011,japenc,Japanese encephalitis,0
QAT,Qatar,2011,measles,Measles,101
QAT,Qatar,2011,mumps,Mumps,368
QAT,Qatar,2011,ntetanus,Neonatal tetanus,0
QAT,Qatar,2011,pertussis,Pertussis,0
QAT,Qatar,2011,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2011,rubella,Rubella,16
QAT,Qatar,2011,ttetanus,Total tetanus,0
QAT,Qatar,2011,yfever,Yellow fever,0
QAT,Qatar,2010,crs,Congenital rubella syndrome,0
QAT,Qatar,2010,diphtheria,Diphtheria,0
QAT,Qatar,2010,japenc,Japanese encephalitis,0
QAT,Qatar,2010,measles,Measles,295
QAT,Qatar,2010,mumps,Mumps,151
QAT,Qatar,2010,ntetanus,Neonatal tetanus,0
QAT,Qatar,2010,pertussis,Pertussis,11
QAT,Qatar,2010,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2010,rubella,Rubella,23
QAT,Qatar,2010,ttetanus,Total tetanus,0
QAT,Qatar,2010,yfever,Yellow fever,0
QAT,Qatar,2009,crs,Congenital rubella syndrome,0
QAT,Qatar,2009,diphtheria,Diphtheria,0
QAT,Qatar,2009,japenc,Japanese encephalitis,0
QAT,Qatar,2009,measles,Measles,112
QAT,Qatar,2009,mumps,Mumps,407
QAT,Qatar,2009,ntetanus,Neonatal tetanus,0
QAT,Qatar,2009,pertussis,Pertussis,9
QAT,Qatar,2009,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2009,rubella,Rubella,14
QAT,Qatar,2009,ttetanus,Total tetanus,0
QAT,Qatar,2009,yfever,Yellow fever,0
QAT,Qatar,2008,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2007,crs,Congenital rubella syndrome,0
QAT,Qatar,2007,diphtheria,Diphtheria,0
QAT,Qatar,2007,japenc,Japanese encephalitis,0
QAT,Qatar,2007,measles,Measles,361
QAT,Qatar,2007,mumps,Mumps,223
QAT,Qatar,2007,ntetanus,Neonatal tetanus,0
QAT,Qatar,2007,pertussis,Pertussis,11
QAT,Qatar,2007,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2007,rubella,Rubella,26
QAT,Qatar,2007,ttetanus,Total tetanus,0
QAT,Qatar,2007,yfever,Yellow fever,0
QAT,Qatar,2006,crs,Congenital rubella syndrome,0
QAT,Qatar,2006,diphtheria,Diphtheria,0
QAT,Qatar,2006,japenc,Japanese encephalitis,0
QAT,Qatar,2006,measles,Measles,144
QAT,Qatar,2006,mumps,Mumps,185
QAT,Qatar,2006,ntetanus,Neonatal tetanus,0
QAT,Qatar,2006,pertussis,Pertussis,15
QAT,Qatar,2006,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2006,rubella,Rubella,34
QAT,Qatar,2006,ttetanus,Total tetanus,0
QAT,Qatar,2006,yfever,Yellow fever,0
QAT,Qatar,2005,crs,Congenital rubella syndrome,0
QAT,Qatar,2005,diphtheria,Diphtheria,0
QAT,Qatar,2005,measles,Measles,74
QAT,Qatar,2005,mumps,Mumps,140
QAT,Qatar,2005,ntetanus,Neonatal tetanus,0
QAT,Qatar,2005,pertussis,Pertussis,7
QAT,Qatar,2005,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2005,rubella,Rubella,36
QAT,Qatar,2005,ttetanus,Total tetanus,0
QAT,Qatar,2005,yfever,Yellow fever,0
QAT,Qatar,2004,crs,Congenital rubella syndrome,
QAT,Qatar,2004,diphtheria,Diphtheria,
QAT,Qatar,2004,measles,Measles,29
QAT,Qatar,2004,mumps,Mumps,
QAT,Qatar,2004,ntetanus,Neonatal tetanus,
QAT,Qatar,2004,pertussis,Pertussis,
QAT,Qatar,2004,poliomyelitis,Poliomyelitis,0
QAT,Qatar,2004,rubella,Rubella,
QAT,Qatar,2004,ttetanus,Total tetanus,1
QAT,Qatar,2004,yfever,Yellow fever,
QAT,Qatar,2003,crs,Congenital rubella syndrome,0
