dim1,dim2,dim3,dim4,value,iso,disease,R0
91,6,1,2,0,VEN,diphtheria,3
92,6,1,2,0,VEN,diphtheria,3
93,6,1,2,0,VEN,diphtheria,3
94,6,1,2,0,VEN,diphtheria,3
95,6,1,2,0,VEN,diphtheria,3
96,6,1,2,0,VEN,diphtheria,3
97,6,1,2,0,VEN,diphtheria,3
98,6,1,2,0,VEN,diphtheria,3
99,6,1,2,0,VEN,diphtheria,3
100,6,1,2,0,VEN,diphtheria,3
101,6,1,2,0,VEN,diphtheria,3
1,7,1,2,0,VEN,diphtheria,3
2,7,1,2,0,VEN,diphtheria,3
3,7,1,2,0,VEN,diphtheria,3
4,7,1,2,0,VEN,diphtheria,3
5,7,1,2,0,VEN,diphtheria,3
6,7,1,2,0,VEN,diphtheria,3
7,7,1,2,0,VEN,diphtheria,3
8,7,1,2,0,VEN,diphtheria,3
9,7,1,2,0,VEN,diphtheria,3
10,7,1,2,0,VEN,diphtheria,3
11,7,1,2,0,VEN,diphtheria,3
12,7,1,2,0,VEN,diphtheria,3
13,7,1,2,0,VEN,diphtheria,3
14,7,1,2,0,VEN,diphtheria,3
15,7,1,2,0,VEN,diphtheria,3
16,7,1,2,0,VEN,diphtheria,3
17,7,1,2,0,VEN,diphtheria,3
18,7,1,2,0,VEN,diphtheria,3
19,7,1,2,0,VEN,diphtheria,3
20,7,1,2,0,VEN,diphtheria,3
21,7,1,2,0,VEN,diphtheria,3
22,7,1,2,0,VEN,diphtheria,3
23,7,1,2,0,VEN,diphtheria,3
24,7,1,2,0,VEN,diphtheria,3
25,7,1,2,0,VEN,diphtheria,3
26,7,1,2,0,VEN,diphtheria,3
27,7,1,2,0,VEN,diphtheria,3
28,7,1,2,0,VEN,diphtheria,3
29,7,1,2,0,VEN,diphtheria,3
30,7,1,2,0,VEN,diphtheria,3
31,7,1,2,0,VEN,diphtheria,3
32,7,1,2,0,VEN,diphtheria,3
33,7,1,2,0,VEN,diphtheria,3
34,7,1,2,0,VEN,diphtheria,3
35,7,1,2,0,VEN,diphtheria,3
36,7,1,2,0,VEN,diphtheria,3
37,7,1,2,0,VEN,diphtheria,3
38,7,1,2,0,VEN,diphtheria,3
39,7,1,2,0,VEN,diphtheria,3
40,7,1,2,0,VEN,diphtheria,3
41,7,1,2,0,VEN,diphtheria,3
42,7,1,2,0,VEN,diphtheria,3
43,7,1,2,0,VEN,diphtheria,3
44,7,1,2,0,VEN,diphtheria,3
45,7,1,2,0,VEN,diphtheria,3
46,7,1,2,0,VEN,diphtheria,3
47,7,1,2,0,VEN,diphtheria,3
48,7,1,2,0,VEN,diphtheria,3
49,7,1,2,0,VEN,diphtheria,3
50,7,1,2,0,VEN,diphtheria,3
51,7,1,2,0,VEN,diphtheria,3
52,7,1,2,0,VEN,diphtheria,3
53,7,1,2,0,VEN,diphtheria,3
54,7,1,2,0,VEN,diphtheria,3
55,7,1,2,0,VEN,diphtheria,3
56,7,1,2,0,VEN,diphtheria,3
57,7,1,2,0,VEN,diphtheria,3
58,7,1,2,0,VEN,diphtheria,3
59,7,1,2,0,VEN,diphtheria,3
60,7,1,2,0,VEN,diphtheria,3
61,7,1,2,0,VEN,diphtheria,3
62,7,1,2,0,VEN,diphtheria,3
63,7,1,2,0,VEN,diphtheria,3
64,7,1,2,0,VEN,diphtheria,3
65,7,1,2,0,VEN,diphtheria,3
66,7,1,2,0,VEN,diphtheria,3
67,7,1,2,0,VEN,diphtheria,3
68,7,1,2,0,VEN,diphtheria,3
69,7,1,2,0,VEN,diphtheria,3
70,7,1,2,0,VEN,diphtheria,3
71,7,1,2,0,VEN,diphtheria,3
72,7,1,2,0,VEN,diphtheria,3
73,7,1,2,0,VEN,diphtheria,3
74,7,1,2,0,VEN,diphtheria,3
75,7,1,2,0,VEN,diphtheria,3
76,7,1,2,0,VEN,diphtheria,3
77,7,1,2,0,VEN,diphtheria,3
78,7,1,2,0,VEN,diphtheria,3
79,7,1,2,0,VEN,diphtheria,3
80,7,1,2,0,VEN,diphtheria,3
81,7,1,2,0,VEN,diphtheria,3
82,7,1,2,0,VEN,diphtheria,3
83,7,1,2,0,VEN,diphtheria,3
84,7,1,2,0,VEN,diphtheria,3
85,7,1,2,0,VEN,diphtheria,3
86,7,1,2,0,VEN,diphtheria,3
87,7,1,2,0,VEN,diphtheria,3
88,7,1,2,0,VEN,diphtheria,3
89,7,1,2,0,VEN,diphtheria,3
90,7,1,2,0,VEN,diphtheria,3
91,7,1,2,0,VEN,diphtheria,3
92,7,1,2,0,VEN,diphtheria,3
93,7,1,2,0,VEN,diphtheria,3
94,7,1,2,0,VEN,diphtheria,3
95,7,1,2,0,VEN,diphtheria,3
96,7,1,2,0,VEN,diphtheria,3
97,7,1,2,0,VEN,diphtheria,3
98,7,1,2,0,VEN,diphtheria,3
99,7,1,2,0,VEN,diphtheria,3
100,7,1,2,0,VEN,diphtheria,3
101,7,1,2,0,VEN,diphtheria,3
1,8,1,2,0,VEN,diphtheria,3
2,8,1,2,0,VEN,diphtheria,3
3,8,1,2,0,VEN,diphtheria,3
4,8,1,2,0,VEN,diphtheria,3
5,8,1,2,0,VEN,diphtheria,3
6,8,1,2,0,VEN,diphtheria,3
7,8,1,2,0,VEN,diphtheria,3
8,8,1,2,0,VEN,diphtheria,3
9,8,1,2,0,VEN,diphtheria,3
10,8,1,2,0,VEN,diphtheria,3
11,8,1,2,0,VEN,diphtheria,3
12,8,1,2,0,VEN,diphtheria,3
13,8,1,2,0,VEN,diphtheria,3
14,8,1,2,0,VEN,diphtheria,3
15,8,1,2,0,VEN,diphtheria,3
16,8,1,2,0,VEN,diphtheria,3
17,8,1,2,0,VEN,diphtheria,3
18,8,1,2,0,VEN,diphtheria,3
19,8,1,2,0,VEN,diphtheria,3
20,8,1,2,0,VEN,diphtheria,3
21,8,1,2,0,VEN,diphtheria,3
22,8,1,2,0,VEN,diphtheria,3
23,8,1,2,0,VEN,diphtheria,3
24,8,1,2,0,VEN,diphtheria,3
25,8,1,2,0,VEN,diphtheria,3
26,8,1,2,0,VEN,diphtheria,3
27,8,1,2,0,VEN,diphtheria,3
28,8,1,2,0,VEN,diphtheria,3
29,8,1,2,0,VEN,diphtheria,3
30,8,1,2,0,VEN,diphtheria,3
31,8,1,2,0,VEN,diphtheria,3
32,8,1,2,0,VEN,diphtheria,3
33,8,1,2,0,VEN,diphtheria,3
34,8,1,2,0,VEN,diphtheria,3
35,8,1,2,0,VEN,diphtheria,3
36,8,1,2,0,VEN,diphtheria,3
37,8,1,2,0,VEN,diphtheria,3
38,8,1,2,0,VEN,diphtheria,3
39,8,1,2,0,VEN,diphtheria,3
40,8,1,2,0,VEN,diphtheria,3
41,8,1,2,0,VEN,diphtheria,3
42,8,1,2,0,VEN,diphtheria,3
43,8,1,2,0,VEN,diphtheria,3
44,8,1,2,0,VEN,diphtheria,3
45,8,1,2,0,VEN,diphtheria,3
46,8,1,2,0,VEN,diphtheria,3
47,8,1,2,0,VEN,diphtheria,3
48,8,1,2,0,VEN,diphtheria,3
49,8,1,2,0,VEN,diphtheria,3
50,8,1,2,0,VEN,diphtheria,3
51,8,1,2,0,VEN,diphtheria,3
52,8,1,2,0,VEN,diphtheria,3
53,8,1,2,0,VEN,diphtheria,3
54,8,1,2,0,VEN,diphtheria,3
55,8,1,2,0,VEN,diphtheria,3
56,8,1,2,0,VEN,diphtheria,3
57,8,1,2,0,VEN,diphtheria,3
58,8,1,2,0,VEN,diphtheria,3
59,8,1,2,0,VEN,diphtheria,3
60,8,1,2,0,VEN,diphtheria,3
61,8,1,2,0,VEN,diphtheria,3
62,8,1,2,0,VEN,diphtheria,3
63,8,1,2,0,VEN,diphtheria,3
64,8,1,2,0,VEN,diphtheria,3
65,8,1,2,0,VEN,diphtheria,3
66,8,1,2,0,VEN,diphtheria,3
67,8,1,2,0,VEN,diphtheria,3
68,8,1,2,0,VEN,diphtheria,3
69,8,1,2,0,VEN,diphtheria,3
70,8,1,2,0,VEN,diphtheria,3
71,8,1,2,0,VEN,diphtheria,3
72,8,1,2,0,VEN,diphtheria,3
73,8,1,2,0,VEN,diphtheria,3
74,8,1,2,0,VEN,diphtheria,3
75,8,1,2,0,VEN,diphtheria,3
76,8,1,2,0,VEN,diphtheria,3
77,8,1,2,0,VEN,diphtheria,3
78,8,1,2,0,VEN,diphtheria,3
79,8,1,2,0,VEN,diphtheria,3
80,8,1,2,0,VEN,diphtheria,3
81,8,1,2,0,VEN,diphtheria,3
82,8,1,2,0,VEN,diphtheria,3
83,8,1,2,0,VEN,diphtheria,3
84,8,1,2,0,VEN,diphtheria,3
85,8,1,2,0,VEN,diphtheria,3
86,8,1,2,0,VEN,diphtheria,3
87,8,1,2,0,VEN,diphtheria,3
88,8,1,2,0,VEN,diphtheria,3
89,8,1,2,0,VEN,diphtheria,3
90,8,1,2,0,VEN,diphtheria,3
91,8,1,2,0,VEN,diphtheria,3
92,8,1,2,0,VEN,diphtheria,3
93,8,1,2,0,VEN,diphtheria,3
94,8,1,2,0,VEN,diphtheria,3
95,8,1,2,0,VEN,diphtheria,3
96,8,1,2,0,VEN,diphtheria,3
97,8,1,2,0,VEN,diphtheria,3
98,8,1,2,0,VEN,diphtheria,3
99,8,1,2,0,VEN,diphtheria,3
100,8,1,2,0,VEN,diphtheria,3
101,8,1,2,0,VEN,diphtheria,3
1,9,1,2,0,VEN,diphtheria,3
2,9,1,2,0,VEN,diphtheria,3
3,9,1,2,0,VEN,diphtheria,3
4,9,1,2,0,VEN,diphtheria,3
5,9,1,2,0,VEN,diphtheria,3
6,9,1,2,0,VEN,diphtheria,3
7,9,1,2,0,VEN,diphtheria,3
8,9,1,2,0,VEN,diphtheria,3
9,9,1,2,0,VEN,diphtheria,3
10,9,1,2,0,VEN,diphtheria,3
11,9,1,2,0,VEN,diphtheria,3
12,9,1,2,0,VEN,diphtheria,3
13,9,1,2,0,VEN,diphtheria,3
14,9,1,2,0,VEN,diphtheria,3
15,9,1,2,0,VEN,diphtheria,3
16,9,1,2,0,VEN,diphtheria,3
17,9,1,2,0,VEN,diphtheria,3
18,9,1,2,0,VEN,diphtheria,3
19,9,1,2,0,VEN,diphtheria,3
20,9,1,2,0,VEN,diphtheria,3
21,9,1,2,0,VEN,diphtheria,3
22,9,1,2,0,VEN,diphtheria,3
23,9,1,2,0,VEN,diphtheria,3
24,9,1,2,0,VEN,diphtheria,3
25,9,1,2,0,VEN,diphtheria,3
26,9,1,2,0,VEN,diphtheria,3
27,9,1,2,0,VEN,diphtheria,3
28,9,1,2,0,VEN,diphtheria,3
29,9,1,2,0,VEN,diphtheria,3
30,9,1,2,0,VEN,diphtheria,3
31,9,1,2,0,VEN,diphtheria,3
32,9,1,2,0,VEN,diphtheria,3
33,9,1,2,0,VEN,diphtheria,3
34,9,1,2,0,VEN,diphtheria,3
35,9,1,2,0,VEN,diphtheria,3
36,9,1,2,0,VEN,diphtheria,3
37,9,1,2,0,VEN,diphtheria,3
38,9,1,2,0,VEN,diphtheria,3
39,9,1,2,0,VEN,diphtheria,3
40,9,1,2,0,VEN,diphtheria,3
41,9,1,2,0,VEN,diphtheria,3
42,9,1,2,0,VEN,diphtheria,3
43,9,1,2,0,VEN,diphtheria,3
44,9,1,2,0,VEN,diphtheria,3
45,9,1,2,0,VEN,diphtheria,3
46,9,1,2,0,VEN,diphtheria,3
47,9,1,2,0,VEN,diphtheria,3
48,9,1,2,0,VEN,diphtheria,3
49,9,1,2,0,VEN,diphtheria,3
50,9,1,2,0,VEN,diphtheria,3
51,9,1,2,0,VEN,diphtheria,3
52,9,1,2,0,VEN,diphtheria,3
53,9,1,2,0,VEN,diphtheria,3
54,9,1,2,0,VEN,diphtheria,3
55,9,1,2,0,VEN,diphtheria,3
56,9,1,2,0,VEN,diphtheria,3
57,9,1,2,0,VEN,diphtheria,3
58,9,1,2,0,VEN,diphtheria,3
59,9,1,2,0,VEN,diphtheria,3
60,9,1,2,0,VEN,diphtheria,3
61,9,1,2,0,VEN,diphtheria,3
62,9,1,2,0,VEN,diphtheria,3
63,9,1,2,0,VEN,diphtheria,3
64,9,1,2,0,VEN,diphtheria,3
65,9,1,2,0,VEN,diphtheria,3
66,9,1,2,0,VEN,diphtheria,3
67,9,1,2,0,VEN,diphtheria,3
68,9,1,2,0,VEN,diphtheria,3
69,9,1,2,0,VEN,diphtheria,3
70,9,1,2,0,VEN,diphtheria,3
71,9,1,2,0,VEN,diphtheria,3
72,9,1,2,0,VEN,diphtheria,3
73,9,1,2,0,VEN,diphtheria,3
74,9,1,2,0,VEN,diphtheria,3
75,9,1,2,0,VEN,diphtheria,3
76,9,1,2,0,VEN,diphtheria,3
77,9,1,2,0,VEN,diphtheria,3
78,9,1,2,0,VEN,diphtheria,3
79,9,1,2,0,VEN,diphtheria,3
80,9,1,2,0,VEN,diphtheria,3
81,9,1,2,0,VEN,diphtheria,3
82,9,1,2,0,VEN,diphtheria,3
83,9,1,2,0,VEN,diphtheria,3
84,9,1,2,0,VEN,diphtheria,3
85,9,1,2,0,VEN,diphtheria,3
86,9,1,2,0,VEN,diphtheria,3
87,9,1,2,0,VEN,diphtheria,3
88,9,1,2,0,VEN,diphtheria,3
89,9,1,2,0,VEN,diphtheria,3
90,9,1,2,0,VEN,diphtheria,3
91,9,1,2,0,VEN,diphtheria,3
92,9,1,2,0,VEN,diphtheria,3
93,9,1,2,0,VEN,diphtheria,3
94,9,1,2,0,VEN,diphtheria,3
95,9,1,2,0,VEN,diphtheria,3
96,9,1,2,0,VEN,diphtheria,3
97,9,1,2,0,VEN,diphtheria,3
98,9,1,2,0,VEN,diphtheria,3
99,9,1,2,0,VEN,diphtheria,3
100,9,1,2,0,VEN,diphtheria,3
101,9,1,2,0,VEN,diphtheria,3
1,10,1,2,0,VEN,diphtheria,3
2,10,1,2,0,VEN,diphtheria,3
3,10,1,2,0,VEN,diphtheria,3
4,10,1,2,0,VEN,diphtheria,3
5,10,1,2,0,VEN,diphtheria,3
6,10,1,2,0,VEN,diphtheria,3
7,10,1,2,0,VEN,diphtheria,3
8,10,1,2,0,VEN,diphtheria,3
9,10,1,2,0,VEN,diphtheria,3
10,10,1,2,0,VEN,diphtheria,3
11,10,1,2,0,VEN,diphtheria,3
12,10,1,2,0,VEN,diphtheria,3
13,10,1,2,0,VEN,diphtheria,3
14,10,1,2,0,VEN,diphtheria,3
15,10,1,2,0,VEN,diphtheria,3
16,10,1,2,0,VEN,diphtheria,3
17,10,1,2,0,VEN,diphtheria,3
18,10,1,2,0,VEN,diphtheria,3
19,10,1,2,0,VEN,diphtheria,3
20,10,1,2,0,VEN,diphtheria,3
21,10,1,2,0,VEN,diphtheria,3
22,10,1,2,0,VEN,diphtheria,3
23,10,1,2,0,VEN,diphtheria,3
24,10,1,2,0,VEN,diphtheria,3
25,10,1,2,0,VEN,diphtheria,3
26,10,1,2,0,VEN,diphtheria,3
27,10,1,2,0,VEN,diphtheria,3
28,10,1,2,0,VEN,diphtheria,3
29,10,1,2,0,VEN,diphtheria,3
30,10,1,2,0,VEN,diphtheria,3
31,10,1,2,0,VEN,diphtheria,3
32,10,1,2,0,VEN,diphtheria,3
33,10,1,2,0,VEN,diphtheria,3
34,10,1,2,0,VEN,diphtheria,3
35,10,1,2,0,VEN,diphtheria,3
36,10,1,2,0,VEN,diphtheria,3
37,10,1,2,0,VEN,diphtheria,3
38,10,1,2,0,VEN,diphtheria,3
39,10,1,2,0,VEN,diphtheria,3
40,10,1,2,0,VEN,diphtheria,3
41,10,1,2,0,VEN,diphtheria,3
42,10,1,2,0,VEN,diphtheria,3
43,10,1,2,0,VEN,diphtheria,3
44,10,1,2,0,VEN,diphtheria,3
45,10,1,2,0,VEN,diphtheria,3
46,10,1,2,0,VEN,diphtheria,3
47,10,1,2,0,VEN,diphtheria,3
48,10,1,2,0,VEN,diphtheria,3
49,10,1,2,0,VEN,diphtheria,3
50,10,1,2,0,VEN,diphtheria,3
51,10,1,2,0,VEN,diphtheria,3
52,10,1,2,0,VEN,diphtheria,3
53,10,1,2,0,VEN,diphtheria,3
54,10,1,2,0,VEN,diphtheria,3
55,10,1,2,0,VEN,diphtheria,3
56,10,1,2,0,VEN,diphtheria,3
57,10,1,2,0,VEN,diphtheria,3
58,10,1,2,0,VEN,diphtheria,3
59,10,1,2,0,VEN,diphtheria,3
60,10,1,2,0,VEN,diphtheria,3
61,10,1,2,0,VEN,diphtheria,3
62,10,1,2,0,VEN,diphtheria,3
63,10,1,2,0,VEN,diphtheria,3
64,10,1,2,0,VEN,diphtheria,3
65,10,1,2,0,VEN,diphtheria,3
66,10,1,2,0,VEN,diphtheria,3
67,10,1,2,0,VEN,diphtheria,3
68,10,1,2,0,VEN,diphtheria,3
69,10,1,2,0,VEN,diphtheria,3
70,10,1,2,0,VEN,diphtheria,3
71,10,1,2,0,VEN,diphtheria,3
72,10,1,2,0,VEN,diphtheria,3
73,10,1,2,0,VEN,diphtheria,3
74,10,1,2,0,VEN,diphtheria,3
75,10,1,2,0,VEN,diphtheria,3
76,10,1,2,0,VEN,diphtheria,3
77,10,1,2,0,VEN,diphtheria,3
78,10,1,2,0,VEN,diphtheria,3
79,10,1,2,0,VEN,diphtheria,3
80,10,1,2,0,VEN,diphtheria,3
81,10,1,2,0,VEN,diphtheria,3
82,10,1,2,0,VEN,diphtheria,3
83,10,1,2,0,VEN,diphtheria,3
84,10,1,2,0,VEN,diphtheria,3
85,10,1,2,0,VEN,diphtheria,3
86,10,1,2,0,VEN,diphtheria,3
87,10,1,2,0,VEN,diphtheria,3
88,10,1,2,0,VEN,diphtheria,3
89,10,1,2,0,VEN,diphtheria,3
90,10,1,2,0,VEN,diphtheria,3
91,10,1,2,0,VEN,diphtheria,3
92,10,1,2,0,VEN,diphtheria,3
93,10,1,2,0,VEN,diphtheria,3
94,10,1,2,0,VEN,diphtheria,3
95,10,1,2,0,VEN,diphtheria,3
96,10,1,2,0,VEN,diphtheria,3
97,10,1,2,0,VEN,diphtheria,3
98,10,1,2,0,VEN,diphtheria,3
99,10,1,2,0,VEN,diphtheria,3
100,10,1,2,0,VEN,diphtheria,3
101,10,1,2,0,VEN,diphtheria,3
1,11,1,2,0,VEN,diphtheria,3
2,11,1,2,0,VEN,diphtheria,3
3,11,1,2,0,VEN,diphtheria,3
4,11,1,2,0,VEN,diphtheria,3
5,11,1,2,0,VEN,diphtheria,3
6,11,1,2,0,VEN,diphtheria,3
7,11,1,2,0,VEN,diphtheria,3
8,11,1,2,0,VEN,diphtheria,3
9,11,1,2,0,VEN,diphtheria,3
10,11,1,2,0,VEN,diphtheria,3
11,11,1,2,0,VEN,diphtheria,3
12,11,1,2,0,VEN,diphtheria,3
13,11,1,2,0,VEN,diphtheria,3
14,11,1,2,0,VEN,diphtheria,3
15,11,1,2,0,VEN,diphtheria,3
16,11,1,2,0,VEN,diphtheria,3
17,11,1,2,0,VEN,diphtheria,3
18,11,1,2,0,VEN,diphtheria,3
19,11,1,2,0,VEN,diphtheria,3
20,11,1,2,0,VEN,diphtheria,3
21,11,1,2,0,VEN,diphtheria,3
22,11,1,2,0,VEN,diphtheria,3
23,11,1,2,0,VEN,diphtheria,3
24,11,1,2,0,VEN,diphtheria,3
25,11,1,2,0,VEN,diphtheria,3
26,11,1,2,0,VEN,diphtheria,3
27,11,1,2,0,VEN,diphtheria,3
28,11,1,2,0,VEN,diphtheria,3
29,11,1,2,0,VEN,diphtheria,3
30,11,1,2,0,VEN,diphtheria,3
31,11,1,2,0,VEN,diphtheria,3
32,11,1,2,0,VEN,diphtheria,3
33,11,1,2,0,VEN,diphtheria,3
34,11,1,2,0,VEN,diphtheria,3
35,11,1,2,0,VEN,diphtheria,3
36,11,1,2,0,VEN,diphtheria,3
37,11,1,2,0,VEN,diphtheria,3
38,11,1,2,0,VEN,diphtheria,3
39,11,1,2,0,VEN,diphtheria,3
40,11,1,2,0,VEN,diphtheria,3
41,11,1,2,0,VEN,diphtheria,3
42,11,1,2,0,VEN,diphtheria,3
43,11,1,2,0,VEN,diphtheria,3
44,11,1,2,0,VEN,diphtheria,3
45,11,1,2,0,VEN,diphtheria,3
46,11,1,2,0,VEN,diphtheria,3
47,11,1,2,0,VEN,diphtheria,3
48,11,1,2,0,VEN,diphtheria,3
49,11,1,2,0,VEN,diphtheria,3
50,11,1,2,0,VEN,diphtheria,3
51,11,1,2,0,VEN,diphtheria,3
52,11,1,2,0,VEN,diphtheria,3
53,11,1,2,0,VEN,diphtheria,3
54,11,1,2,0,VEN,diphtheria,3
55,11,1,2,0,VEN,diphtheria,3
56,11,1,2,0,VEN,diphtheria,3
57,11,1,2,0,VEN,diphtheria,3
58,11,1,2,0,VEN,diphtheria,3
59,11,1,2,0,VEN,diphtheria,3
60,11,1,2,0,VEN,diphtheria,3
61,11,1,2,0,VEN,diphtheria,3
62,11,1,2,0,VEN,diphtheria,3
63,11,1,2,0,VEN,diphtheria,3
64,11,1,2,0,VEN,diphtheria,3
65,11,1,2,0,VEN,diphtheria,3
66,11,1,2,0,VEN,diphtheria,3
67,11,1,2,0,VEN,diphtheria,3
68,11,1,2,0,VEN,diphtheria,3
69,11,1,2,0,VEN,diphtheria,3
70,11,1,2,0,VEN,diphtheria,3
71,11,1,2,0,VEN,diphtheria,3
72,11,1,2,0,VEN,diphtheria,3
73,11,1,2,0,VEN,diphtheria,3
74,11,1,2,0,VEN,diphtheria,3
75,11,1,2,0,VEN,diphtheria,3
76,11,1,2,0,VEN,diphtheria,3
77,11,1,2,0,VEN,diphtheria,3
78,11,1,2,0,VEN,diphtheria,3
79,11,1,2,0,VEN,diphtheria,3
80,11,1,2,0,VEN,diphtheria,3
81,11,1,2,0,VEN,diphtheria,3
82,11,1,2,0,VEN,diphtheria,3
83,11,1,2,0,VEN,diphtheria,3
84,11,1,2,0,VEN,diphtheria,3
85,11,1,2,0,VEN,diphtheria,3
86,11,1,2,0,VEN,diphtheria,3
87,11,1,2,0,VEN,diphtheria,3
88,11,1,2,0,VEN,diphtheria,3
89,11,1,2,0,VEN,diphtheria,3
90,11,1,2,0,VEN,diphtheria,3
91,11,1,2,0,VEN,diphtheria,3
92,11,1,2,0,VEN,diphtheria,3
93,11,1,2,0,VEN,diphtheria,3
94,11,1,2,0,VEN,diphtheria,3
95,11,1,2,0,VEN,diphtheria,3
96,11,1,2,0,VEN,diphtheria,3
97,11,1,2,0,VEN,diphtheria,3
98,11,1,2,0,VEN,diphtheria,3
99,11,1,2,0,VEN,diphtheria,3
100,11,1,2,0,VEN,diphtheria,3
101,11,1,2,0,VEN,diphtheria,3
1,1,1,2,0,VEN,diphtheria,3
2,1,1,2,0,VEN,diphtheria,3
3,1,1,2,0,VEN,diphtheria,3
4,1,1,2,0,VEN,diphtheria,3
5,1,1,2,0,VEN,diphtheria,3
6,1,1,2,0,VEN,diphtheria,3
7,1,1,2,0,VEN,diphtheria,3
8,1,1,2,0,VEN,diphtheria,3
9,1,1,2,0,VEN,diphtheria,3
10,1,1,2,0,VEN,diphtheria,3
11,1,1,2,0,VEN,diphtheria,3
12,1,1,2,0,VEN,diphtheria,3
13,1,1,2,0,VEN,diphtheria,3
14,1,1,2,0,VEN,diphtheria,3
15,1,1,2,0,VEN,diphtheria,3
16,1,1,2,0,VEN,diphtheria,3
17,1,1,2,0,VEN,diphtheria,3
18,1,1,2,0,VEN,diphtheria,3
19,1,1,2,0,VEN,diphtheria,3
20,1,1,2,0,VEN,diphtheria,3
21,1,1,2,0,VEN,diphtheria,3
22,1,1,2,0,VEN,diphtheria,3
23,1,1,2,0,VEN,diphtheria,3
24,1,1,2,0,VEN,diphtheria,3
25,1,1,2,0,VEN,diphtheria,3
26,1,1,2,0,VEN,diphtheria,3
27,1,1,2,0,VEN,diphtheria,3
28,1,1,2,0,VEN,diphtheria,3
29,1,1,2,0,VEN,diphtheria,3
30,1,1,2,0,VEN,diphtheria,3
31,1,1,2,0,VEN,diphtheria,3
32,1,1,2,0,VEN,diphtheria,3
33,1,1,2,0,VEN,diphtheria,3
34,1,1,2,0,VEN,diphtheria,3
35,1,1,2,0,VEN,diphtheria,3
36,1,1,2,0,VEN,diphtheria,3
37,1,1,2,0,VEN,diphtheria,3
38,1,1,2,0,VEN,diphtheria,3
39,1,1,2,0,VEN,diphtheria,3
40,1,1,2,0,VEN,diphtheria,3
41,1,1,2,0,VEN,diphtheria,3
42,1,1,2,0,VEN,diphtheria,3
43,1,1,2,0,VEN,diphtheria,3
44,1,1,2,0,VEN,diphtheria,3
45,1,1,2,0,VEN,diphtheria,3
46,1,1,2,0,VEN,diphtheria,3
47,1,1,2,0,VEN,diphtheria,3
48,1,1,2,0,VEN,diphtheria,3
49,1,1,2,0,VEN,diphtheria,3
50,1,1,2,0,VEN,diphtheria,3
51,1,1,2,0,VEN,diphtheria,3
52,1,1,2,0,VEN,diphtheria,3
53,1,1,2,0,VEN,diphtheria,3
54,1,1,2,0,VEN,diphtheria,3
55,1,1,2,0,VEN,diphtheria,3
56,1,1,2,0,VEN,diphtheria,3
57,1,1,2,0,VEN,diphtheria,3
58,1,1,2,0,VEN,diphtheria,3
59,1,1,2,0,VEN,diphtheria,3
60,1,1,2,0,VEN,diphtheria,3
61,1,1,2,0,VEN,diphtheria,3
62,1,1,2,0,VEN,diphtheria,3
63,1,1,2,0,VEN,diphtheria,3
64,1,1,2,0,VEN,diphtheria,3
65,1,1,2,0,VEN,diphtheria,3
66,1,1,2,0,VEN,diphtheria,3
67,1,1,2,0,VEN,diphtheria,3
68,1,1,2,0,VEN,diphtheria,3
69,1,1,2,0,VEN,diphtheria,3
70,1,1,2,0,VEN,diphtheria,3
71,1,1,2,0,VEN,diphtheria,3
72,1,1,2,0,VEN,diphtheria,3
73,1,1,2,0,VEN,diphtheria,3
74,1,1,2,0,VEN,diphtheria,3
75,1,1,2,0,VEN,diphtheria,3
76,1,1,2,0,VEN,diphtheria,3
77,1,1,2,0,VEN,diphtheria,3
78,1,1,2,0,VEN,diphtheria,3
79,1,1,2,0,VEN,diphtheria,3
80,1,1,2,0,VEN,diphtheria,3
81,1,1,2,0,VEN,diphtheria,3
82,1,1,2,0,VEN,diphtheria,3
83,1,1,2,0,VEN,diphtheria,3
84,1,1,2,0,VEN,diphtheria,3
85,1,1,2,0,VEN,diphtheria,3
86,1,1,2,0,VEN,diphtheria,3
87,1,1,2,0,VEN,diphtheria,3
88,1,1,2,0,VEN,diphtheria,3
89,1,1,2,0,VEN,diphtheria,3
90,1,1,2,0,VEN,diphtheria,3
91,1,1,2,0,VEN,diphtheria,3
92,1,1,2,0,VEN,diphtheria,3
93,1,1,2,0,VEN,diphtheria,3
94,1,1,2,0,VEN,diphtheria,3
95,1,1,2,0,VEN,diphtheria,3
96,1,1,2,0,VEN,diphtheria,3
97,1,1,2,0,VEN,diphtheria,3
98,1,1,2,0,VEN,diphtheria,3
99,1,1,2,0,VEN,diphtheria,3
100,1,1,2,0,VEN,diphtheria,3
101,1,1,2,0,VEN,diphtheria,3
1,2,1,2,0,VEN,diphtheria,3
2,2,1,2,0,VEN,diphtheria,3
3,2,1,2,0,VEN,diphtheria,3
4,2,1,2,0,VEN,diphtheria,3
5,2,1,2,0,VEN,diphtheria,3
6,2,1,2,0,VEN,diphtheria,3
7,2,1,2,0,VEN,diphtheria,3
8,2,1,2,0,VEN,diphtheria,3
9,2,1,2,0,VEN,diphtheria,3
10,2,1,2,0,VEN,diphtheria,3
11,2,1,2,0,VEN,diphtheria,3
12,2,1,2,0,VEN,diphtheria,3
13,2,1,2,0,VEN,diphtheria,3
14,2,1,2,0,VEN,diphtheria,3
15,2,1,2,0,VEN,diphtheria,3
16,2,1,2,0,VEN,diphtheria,3
17,2,1,2,0,VEN,diphtheria,3
18,2,1,2,0,VEN,diphtheria,3
